Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity,Month,Year
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-20,Murder,Unsolved,Ealing,Black,Jun,2020
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Hammersmith & Fulham,White,Nov,2020
1,45 to 54,Male,Shooting,Not Domestic Abuse,Jan-20,Murder,Solved,Westminster,White,Jan,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Unsolved,Westminster,Asian,Jul,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Unsolved,Westminster,Black,Aug,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Westminster,Black,Nov,2020
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-20,Murder,Unsolved,Westminster,White,Dec,2020
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Wandsworth,Black,May,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jun-21,Murder,Unsolved,Wandsworth,Black,Jun,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Kingston Upon Thames,Black,Aug,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Kingston Upon Thames,Asian,Dec,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Hounslow,White,Mar,2021
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Aug-21,Murder,Solved,Hounslow,Asian,Aug,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Hounslow,White,Oct,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Hounslow,Black,Nov,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Hounslow,Asian,Nov,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Hounslow,White,Dec,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Richmond Upon Thames,White,May,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Richmond Upon Thames,Asian,Oct,2021
1,45 to 54,Female,Not known/Not Recorded ,Domestic Abuse,Nov-21,Murder,Unsolved,Richmond Upon Thames,Asian,Nov,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Hillingdon,Black,Jun,2021
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jul-21,Murder,Solved,Hillingdon,White,Jul,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-21,Murder,Solved,Hillingdon,Black,Oct,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Hillingdon,White,Dec,2021
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Mar-21,Murder,Solved,Lambeth,White,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lambeth,Black,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White,Jul,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White,Jul,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-17,Murder,Solved,Ealing,Black,Jan,2017
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-17,Murder,Solved,Greenwich,White,Aug,2017
1,65 and over,Female,Blunt Implement,Not Domestic Abuse,Jan-17,Murder,Solved,Croydon,Black,Jan,2017
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,Jul-21,Murder,Solved,Tower Hamlets,White,Jul,2021
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-21,Murder,Solved,Tower Hamlets,White,Jul,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White,Jul,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Unsolved,Lambeth,Black,Sep,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-21,Murder,Solved,Lambeth,Black,Oct,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Ealing,White,Jan,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Brent,White,Jan,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Brent,White,Feb,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Unsolved,Brent,Black,Feb,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Brent,Black,Apr,2021
1,20 to 24,Female,Not known/Not Recorded ,Not Domestic Abuse,May-21,Murder,Solved,Hammersmith & Fulham,White,May,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Camden,Black,Feb,2021
1,0 to 12,Female,Other Methods Of Killing,Not Domestic Abuse,May-21,Murder,Unsolved,Camden,White,May,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-21,Murder,Solved,Camden,White,Oct,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Barnet,Black,May,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Barnet,Black,Jun,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Ealing,Asian,Jun,2021
1,65 and over,Female,"Physical Assault, no weapon",Not Domestic Abuse,Jul-21,Murder,Solved,Ealing,Asian,Jul,2021
1,45 to 54,Female,Blunt Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Ealing,White,Feb,2021
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Ealing,Black,Sep,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Islington,Black,Jan,2021
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Islington,White,May,2021
1,13 to 19,Male,Shooting,Not Domestic Abuse,Jun-21,Murder,Solved,Islington,Black,Jun,2021
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Islington,White,Sep,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Haringey,White,Jan,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Haringey,White,Feb,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Haringey,Black,Feb,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Haringey,White,Mar,2021
1,20 to 24,Male,Shooting,Not Domestic Abuse,May-21,Murder,Unsolved,Haringey,Black,May,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Haringey,Black,Aug,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Haringey,White,Sep,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Ealing,Black,Sep,2021
1,65 and over,Female,Not known/Not Recorded ,Not Domestic Abuse,Sep-21,Murder,Solved,Ealing,White,Sep,2021
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Haringey,White,Nov,2021
1,25 to 34,Female,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Haringey,White,Nov,2021
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Southwark,White,Apr,2021
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Jun-21,Murder,Unsolved,Southwark,Black,Jun,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jul-21,Murder,Solved,Southwark,White,Jul,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Unsolved,Southwark,Asian,Dec,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Southwark,Black,Dec,2021
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Lewisham,White,Jan,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Lewisham,Black,Apr,2021
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,May-21,Murder,Solved,Lewisham,White,May,2021
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black,Jun,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black,Jun,2021
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Sep-21,Murder,Solved,Lewisham,Black,Sep,2021
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Sep-21,Murder,Solved,Bromley,White,Sep,2021
1,45 to 54,Male,Not known/Not Recorded ,Domestic Abuse,Oct-21,Murder,Unsolved,Bromley,White,Oct,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Oct-21,Murder,Unsolved,Bromley,Black,Oct,2021
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Jan-21,Murder,Solved,Ealing,White,Jan,2021
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Feb-21,Manslaughter,Solved,Greenwich,Black,Feb,2021
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-21,Murder,Unsolved,Greenwich,Black,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Greenwich,Black,Mar,2021
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-21,Murder,Unsolved,Greenwich,Black,Mar,2021
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Greenwich,White,Apr,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Greenwich,Black,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Greenwich,Black,Jul,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Greenwich,Black,Jul,2021
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Sep-21,Murder,Solved,Greenwich,Asian,Sep,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Greenwich,Black,Oct,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Croydon,Black,Feb,2021
1,13 to 19,Male,Knife or Sharp Implement,Domestic Abuse,Mar-21,Murder,Solved,Croydon,Black,Mar,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Croydon,Black,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Croydon,Black,Jul,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Croydon,Black,Jul,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Unsolved,Croydon,Black,Oct,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Croydon,Black,Nov,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Croydon,Black,Dec,2021
1,65 and over,Female,Not known/Not Recorded ,Domestic Abuse,Jun-21,Murder,Solved,Bexley,White,Jun,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Bexley,White,Sep,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Sutton,Black,May,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jan-21,Murder,Solved,Ealing,White,Jan,2021
1,45 to 54,Male,Shooting,Not Domestic Abuse,Aug-21,Murder,Solved,Ealing,Asian,Aug,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Tower Hamlets,Asian,Sep,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Tower Hamlets,White,Nov,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Ealing,Asian,Nov,2021
1,0 to 12,Female,Other Methods Of Killing,Not Domestic Abuse,Dec-21,Manslaughter,Unsolved,Tower Hamlets,Asian,Dec,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Redbridge,White,Jan,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Redbridge,White,Jan,2021
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Apr-21,Murder,Solved,Redbridge,White,Apr,2021
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Redbridge,White,Apr,2021
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Redbridge,White,May,2021
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,May-21,Murder,Solved,Redbridge,White,May,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Redbridge,Asian,Oct,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,May-21,Murder,Solved,Hackney,Black,May,2021
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Jun-21,Murder,Solved,Hackney,White,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Waltham Forest,Asian,Mar,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Waltham Forest,White,Aug,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Waltham Forest,Black,Aug,2021
1,13 to 19,Male,Shooting,Not Domestic Abuse,Sep-21,Murder,Unsolved,Waltham Forest,Black,Sep,2021
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Brent,Other,Jul,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Barking & Dagenham,White,Jul,2021
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Jul-21,Murder,Solved,Enfield,White,Jul,2021
1,65 and over,Male,Blunt Implement,Domestic Abuse,Oct-21,Murder,Solved,Enfield,Asian,Oct,2021
1,65 and over,Female,Blunt Implement,Domestic Abuse,Mar-21,Murder,Solved,Newham,Black,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Newham,Other,Apr,2021
1,13 to 19,Male,Shooting,Not Domestic Abuse,Apr-21,Murder,Unsolved,Newham,Black,Apr,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Newham,Black,Aug,2021
1,20 to 24,Male,Shooting,Not Domestic Abuse,Aug-21,Murder,Solved,Newham,White,Aug,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Newham,White,Sep,2021
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Dec-21,Murder,Solved,Ealing,White,Dec,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Havering,Black,May,2021
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,Oct-21,Murder,Solved,Havering,White,Oct,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Havering,Asian,Dec,2021
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Kensington & Chelsea,White,Aug,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Hammersmith & Fulham,Black,Feb,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Westminster,Asian,Feb,2021
1,65 and over,Male,Blunt Implement,Not Domestic Abuse,May-21,Murder,Solved,Westminster,White,May,2021
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Westminster,White,Jul,2021
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Aug-21,Murder,Solved,Westminster,White,Aug,2021
1,55 to 64,Male,Blunt Implement,Domestic Abuse,Aug-21,Murder,Solved,Westminster,White,Aug,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-22,Murder,Solved,Wandsworth,Black,Jul,2022
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-22,Manslaughter,Solved,Kingston Upon Thames,White,Jun,2022
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-22,Murder,Unsolved,Kingston Upon Thames,Black,Oct,2022
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-22,Murder,Unsolved,Hounslow,White,Mar,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-22,Murder,Solved,Hounslow,Asian,Jun,2022
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-22,Murder,Solved,Hounslow,Asian,Oct,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-22,Murder,Solved,Richmond Upon Thames,White,Mar,2022
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Jul-22,Murder,Solved,Richmond Upon Thames,White,Jul,2022
1,65 and over,Female,Not known/Not Recorded ,Not Domestic Abuse,Aug-22,Manslaughter,Unsolved,Ealing,Not Reported/Not Known,Aug,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-22,Murder,Solved,Richmond Upon Thames,White,Nov,2022
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-22,Murder,Solved,Hillingdon,White,Jan,2022
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-22,Murder,Solved,Hillingdon,Asian,Jul,2022
1,35 to 44 ,Female,Knife or Sharp Implement,Not Domestic Abuse,Dec-22,Murder,Solved,Hillingdon,Asian,Dec,2022
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Jan-22,Murder,Solved,Lambeth,Black,Jan,2022
1,55 to 64,Female,Knife or Sharp Implement,Not Domestic Abuse,Mar-22,Murder,Solved,Ealing,White,Mar,2022
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-22,Murder,Solved,Lambeth,Black,Apr,2022
1,55 to 64,Male,Not known/Not Recorded ,Not Domestic Abuse,Apr-22,Murder,Unsolved,Lambeth,White,Apr,2022
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-22,Murder,Solved,Islington,White,Jun,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-22,Murder,Solved,Lambeth,Black,Oct,2022
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-22,Murder,Unsolved,Lambeth,Black,Oct,2022
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-22,Murder,Solved,Lambeth,Black,Dec,2022
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-22,Murder,Unsolved,Brent,Other,Feb,2022
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Apr-22,Murder,Unsolved,Ealing,White,Apr,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-22,Murder,Solved,Ealing,Black,Jun,2022
1,35 to 44 ,Female,Other Methods Of Killing,Domestic Abuse,Jul-22,Murder,Solved,Ealing,White,Jul,2022
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Sep-22,Murder,Solved,Brent,Black,Sep,2022
1,0 to 12,Female,Other Methods Of Killing,Not Domestic Abuse,Sep-22,Murder,Solved,Brent,Asian,Sep,2022
1,65 and over,Female,Not known/Not Recorded ,Not Domestic Abuse,Sep-22,Murder,Solved,Brent,White,Sep,2022
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-22,Murder,Solved,Brent,Black,Oct,2022
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-22,Murder,Solved,Brent,Black,Dec,2022
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-22,Murder,Solved,Harrow,White,May,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-22,Murder,Solved,Barnet,Black,Feb,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-22,Murder,Solved,Barnet,White,May,2022
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,May-22,Murder,Solved,Barnet,White,May,2022
1,0 to 12,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-22,Murder,Unsolved,Barnet,Asian,Jun,2022
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,May-22,Murder,Solved,Ealing,White,May,2022
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Jun-22,Murder,Unsolved,Ealing,White,Jun,2022
1,25 to 34,Male,Not known/Not Recorded ,Not Domestic Abuse,Jun-22,Murder,Solved,Ealing,Black,Jun,2022
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-22,Murder,Solved,Ealing,Black,Jul,2022
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Aug-22,Murder,Solved,Ealing,Other,Aug,2022
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-22,Murder,Solved,Ealing,White,Aug,2022
1,35 to 44 ,Female,Not known/Not Recorded ,Not Domestic Abuse,Sep-22,Murder,Solved,Ealing,Black,Sep,2022
1,13 to 19,Female,Knife or Sharp Implement,Domestic Abuse,Mar-22,Murder,Solved,Islington,Asian,Mar,2022
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-22,Murder,Unsolved,Islington,Black,Aug,2022
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-22,Murder,Solved,Islington,Black,Dec,2022
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-22,Murder,Solved,Islington,Black,Dec,2022
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-22,Murder,Solved,Haringey,White,Jun,2022
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jul-22,Murder,Solved,Ealing,White,Jul,2022
1,13 to 19,Male,Shooting,Not Domestic Abuse,Oct-22,Murder,Solved,Haringey,Black,Oct,2022
1,55 to 64,Female,Knife or Sharp Implement,Not Domestic Abuse,Apr-22,Murder,Solved,Southwark,Black,Apr,2022
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-22,Murder,Solved,Southwark,Black,Apr,2022
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Apr-22,Murder,Solved,Southwark,Black,Apr,2022
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Apr-22,Murder,Solved,Southwark,Black,Apr,2022
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-22,Murder,Solved,Southwark,Black,Dec,2022
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-22,Murder,Solved,Lewisham,Black,Apr,2022
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-22,Murder,Solved,Lewisham,Black,Jul,2022
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-22,Murder,Solved,Lewisham,White,Aug,2022
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Nov-22,Murder,Solved,Lewisham,Black,Nov,2022
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-22,Murder,Solved,Lewisham,White,Nov,2022
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jan-22,Infanticide,Unsolved,Greenwich,White,Jan,2022
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-22,Murder,Solved,Greenwich,White,Feb,2022
